 서울특별시 강남구 역삼동,754-1,역삼푸르지오,84.91,11~20,112000,6,2006,언주로
 서울특별시 강남구 역삼동,727-9,요진와이시티미니,12.1,1~10,20200,7,2012,역삼로25길
 서울특별시 강남구 역삼동,706-11,우림루미아트1,24,1~10,19000,9,2003,언주로90길
 서울특별시 강남구 역삼동,706-20,한화진넥스빌,39.2,21~30,27000,17,2001,언주로86길
 서울특별시 강남구 역삼동,710,현대까르띠에710,149.7,11~20,137500,8,2001,언주로86길
 서울특별시 강남구 일원동,734,상록수,74.54,1~10,99000,3,1993,광평로10길
 서울특별시 강남구 일원동,734,상록수,74.54,1~10,97700,5,1993,광평로10길
 서울특별시 강남구 일원동,718,샘터마을,101.97,1~10,109000,4,1994,일원로
 서울특별시 강남구 일원동,718,샘터마을,101.97,1~10,110000,8,1994,일원로
 서울특별시 강남구 일원동,718,샘터마을,134.44,1~10,128000,9,1994,일원로
 서울특별시 강남구 일원동,711,수서,59.96,1~10,65000,10,1992,양재대로55길
 서울특별시 강남구 일원동,711,수서,59.96,1~10,65000,6,1992,양재대로55길
 서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,1~10,73000,14,1994,일원로14길
 서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,1~10,74300,13,1994,일원로14길
 서울특별시 강남구 자곡동,가-,강남한양수자인(4단지),59.88,1~10,71500,8,2014,자곡로
 서울특별시 강남구 자곡동,가-,강남한양수자인(4단지),84.99,1~10,80500,8,2014,자곡로
 서울특별시 강남구 자곡동,가-,강남한양수자인(4단지),84.99,1~10,84500,2,2014,자곡로
 서울특별시 강남구 자곡동,가-,강남한양수자인(4단지),84.99,1~10,85000,7,2014,자곡로
